month_10,month_11,month_9,republican,Year,Rep_House_Prop,State,Result,rep_loyalty,popular_vote_percentage,density,RDI
44.22560019,45.97584425,42.26713497,1,1988,1,Vermont,1,1.0,53.37,57.177639105564225,8274.91
40.57797487,39.633482,41.92026431,0,1988,0,Vermont,0,1.0,45.65,57.177639105564225,8274.91
43.06150794,39.405345,42.968567,0,1992,0,Vermont,1,1.0,43.01,59.29433177327093,9060.8
27.79126774,28.562993,32.30583423,1,1992,1,Vermont,0,1.0,37.45,59.29433177327093,9060.8
52.89128565,51.9415508,53.5388997,0,1996,0,Vermont,1,0.6,49.23,60.98304732189288,9711.439999999999
34.83588184,35.6279444,34.702180799999994,1,1996,0,Vermont,0,0.6,40.72,60.98304732189288,9711.439999999999
47.95361994,47.137871,48.3837135,0,2000,0,Vermont,1,0.3,48.38,63.40280811232449,10170.26
34.71004477,37.93357929,32.9946635,1,2000,0,Vermont,0,0.3,47.87,63.40280811232449,10170.26
39.28104284,39.429539,40.13052974,1,2004,0,Vermont,0,0.1,50.73,64.47425897035882,10697.810000000001
50.87349226,51.631069,49.35150047,0,2004,0,Vermont,1,0.1,48.27,64.47425897035882,10697.810000000001
60.94457377,61.14753975,61.85136393,0,2008,0,Vermont,1,0.0,52.93,64.91430057202288,11174.55
31.46220619,32.65389425,32.027933000000004,1,2008,0,Vermont,0,0.0,45.66,64.91430057202288,11174.55
60.87746745,61.06521933,60.85504603,0,2012,1,Vermont,1,0.0,51.06,65.12095683827353,11701.39
30.31454926,31.057653,28.96998673,1,2012,0,Vermont,0,0.0,47.2,65.12095683827353,11701.39
22.92628645,25.41287,23.942656,1,2016,0,Vermont,0,0.0,46.09,64.9603744149766,12290.560000000001
46.36380065,53.35216875,43.41379633,0,2016,1,Vermont,1,0.0,48.18000000000001,64.9603744149766,12290.560000000001
29.9799971,27.95767333,32.42292778,1,2020,0,Vermont,0,0.0,46.525,65.32095683827353,12918.810000000001
62.50636677,66.39817,55.66207222,0,2020,1,Vermont,1,0.0,52.46,65.32095683827353,12918.810000000001
