month_10,month_11,month_9,republican,Year,Rep_House_Prop,State,Result,rep_loyalty,popular_vote_percentage,density,RDI
36.09148848,37.7117245,33.94894011,1,1988,0.0,Hawaii,0,0.5,53.37,98.77680204903037,18913.48
40.31302381,39.42711463,41.80558247,0,1988,1.0,Hawaii,1,0.5,45.65,98.77680204903037,18913.48
43.10225323,42.65768933,42.89290013,0,1992,0.5,Hawaii,1,0.3,43.01,105.18898646176365,20762.239999999998
27.55126548,26.56985833,31.0975043,1,1992,0.5,Hawaii,0,0.3,37.45,105.18898646176365,20762.239999999998
52.59063610000001,53.42092760000001,52.71648827,0,1996,1.0,Hawaii,1,0.2,49.23,108.34559092572263,22811.089999999997
33.86998616,31.1091224,34.55688307,1,1996,0.0,Hawaii,0,0.2,40.72,108.34559092572263,22811.089999999997
50.44742323,51.87441386,47.76210663,0,2000,1.0,Hawaii,1,0.1,48.38,111.00612879619464,24689.36
33.88410797,34.87764886,34.53862120000001,1,2000,0.0,Hawaii,0,0.1,47.87,111.00612879619464,24689.36
42.26425777,43.6774665,42.87604297,1,2004,0.0,Hawaii,0,0.0,50.73,116.49917672886936,26586.85
47.67375065,46.172645,47.04570073,0,2004,1.0,Hawaii,1,0.0,48.27,116.49917672886936,26586.85
66.51933665,61.30717975,62.16081757,0,2008,1.0,Hawaii,1,0.0,52.93,121.86361141602634,28105.440000000002
27.76953629,32.4342365,31.5660674,1,2008,0.0,Hawaii,0,0.0,45.66,121.86361141602634,28105.440000000002
61.11324413,61.26550917,61.994855,0,2012,0.5,Hawaii,1,0.0,51.06,127.40267105744604,29238.620000000003
32.69118926,33.99510983,31.22019967,1,2012,0.5,Hawaii,0,0.0,47.2,127.40267105744604,29238.620000000003
27.89103161,28.94064625,27.84990433,1,2016,0.0,Hawaii,0,0.0,46.09,130.67663739480423,30133.46
53.53333806,52.033429999999996,51.74910433,0,2016,1.0,Hawaii,1,0.0,48.18000000000001,130.67663739480423,30133.46
31.22617968,30.17674333,31.015039,1,2020,0.0,Hawaii,0,0.0,46.525,129.22521039151115,30597.55
62.01144,64.22975,56.53586433,0,2020,1.0,Hawaii,1,0.0,52.46,129.22521039151115,30597.55
