month_10,month_11,month_9,republican,Year,Rep_House_Prop,State,Result,rep_loyalty,popular_vote_percentage,density,RDI
53.66280974,53.78981375,49.9105168,1,1988,0.3703703703703704,Texas,1,0.8,53.37,62.05122840197914,247507.0
39.85093461,41.49400963,42.60806097,0,1988,0.6296296296296297,Texas,0,0.8,45.65,62.05122840197914,247507.0
36.75369619,36.55658533,38.3450225,0,1992,0.7037037037037037,Texas,0,0.9,43.01,65.71263323665957,260444.25
34.5556579,37.95704467,35.38317333,1,1992,0.2962962962962963,Texas,1,0.9,37.45,65.71263323665957,260444.25
40.17502658,40.46039879999999,40.46999593,0,1996,0.7,Texas,0,1.0,49.23,70.76012375233151,277869.67000000004
45.40298448,46.3456388,44.79497527,1,1996,0.3,Texas,1,1.0,40.72,70.76012375233151,277869.67000000004
28.72255816,31.01198571,29.6472664,0,2000,0.5666666666666667,Texas,0,1.0,48.38,77.97625101916971,294873.51
60.12751103,60.28344943,58.69795067,1,2000,0.43333333333333335,Texas,1,1.0,47.87,77.97625101916971,294873.51
58.23984735,58.686303,59.2090061,1,2004,0.43333333333333335,Texas,1,1.0,50.73,83.37282065219415,315206.49
35.49166029,36.233143,33.12935797,0,2004,0.5666666666666667,Texas,0,1.0,48.27,83.37282065219415,315206.49
41.35132848,43.06437225,39.47058063,0,2008,0.34375,Texas,0,1.0,52.93,90.50241436182293,335600.19000000006
51.39056271,54.757718,51.59213023,1,2008,0.65625,Texas,1,1.0,45.66,90.50241436182293,335600.19000000006
39.47919771,39.01321583,39.65156287,0,2012,0.375,Texas,0,1.0,51.06,97.14938514748644,356031.44
56.13861609999999,57.62798967,52.50874283,1,2012,0.625,Texas,1,1.0,47.2,97.14938514748644,356031.44
44.16924,48.0835,43.64373133,1,2016,0.6666666666666666,Texas,1,1.0,46.09,103.73228692372702,379050.63999999996
39.21701742,39.00557375,35.806782,0,2016,0.33333333333333337,Texas,0,1.0,48.18000000000001,103.73228692372702,379050.63999999996
48.11876194,48.57353,47.57088067,1,2020,0.6944444444444444,Texas,1,1.0,46.525,109.7252057885116,405070.19
46.73574452,47.44320667,46.34298533,0,2020,0.3055555555555556,Texas,0,1.0,52.46,109.7252057885116,405070.19
