month_10,month_11,month_9,republican,Year,Rep_House_Prop,State,Result,rep_loyalty,popular_vote_percentage,density,RDI
43.25898984,47.65827,39.4940501,1,1988,0.444444444,Wisconsin,0,0.8,53.37,73.62087232645833,74131.66
46.3651449,44.27689675,47.65470303,0,1988,0.5555555560000001,Wisconsin,1,0.8,45.65,73.62087232645833,74131.66
41.68887287,38.76593233,47.05369307,0,1992,0.5555555560000001,Wisconsin,1,0.5,43.01,76.40315710730806,79500.87
31.53428294,31.967831,32.97190427,1,1992,0.444444444,Wisconsin,0,0.5,37.45,76.40315710730806,79500.87
51.16633406,49.7094848,51.7171318,0,1996,0.444444444,Wisconsin,1,0.3,49.23,78.98612277300276,84903.28
32.61795042,34.9896266,33.2979983,1,1996,0.5555555560000001,Wisconsin,0,0.3,40.72,78.98612277300276,84903.28
41.87425113,44.04623686,41.98315167,0,2000,0.5555555560000001,Wisconsin,1,0.1,48.38,82.04202860937667,89682.73
41.740914,44.935702,40.72444497,1,2000,0.444444444,Wisconsin,0,0.1,47.87,82.04202860937667,89682.73
47.5513739,48.179759,49.2891217,1,2004,0.444444444,Wisconsin,0,0.0,50.73,84.17974749248125,95403.43000000001
45.91477965,46.410581,44.07264223,0,2004,0.5555555560000001,Wisconsin,1,0.0,48.27,84.17974749248125,95403.43000000001
51.39647635,52.812047,49.0886276,0,2008,0.5,Wisconsin,1,0.0,52.93,86.11813199395449,100951.47
41.33054803,40.85506375,43.82768377,1,2008,0.5,Wisconsin,0,0.0,45.66,86.11813199395449,100951.47
49.82714013,49.81010933,49.69792897,0,2012,0.625,Wisconsin,1,0.0,51.06,87.39886722745524,107053.71
46.12278484,46.12882083,45.74715663,1,2012,0.375,Wisconsin,0,0.0,47.2,87.39886722745524,107053.71
38.74044065,41.12077,38.559752,1,2016,0.625,Wisconsin,1,0.0,46.09,88.22050898432133,113232.71
45.52802226,46.5165375,43.15655033,0,2016,0.375,Wisconsin,0,0.0,48.18000000000001,88.22050898432133,113232.71
43.58577839,43.79576333,43.493822,1,2020,0.625,Wisconsin,0,0.4,46.525,89.33560294948325,119627.08
50.85832935,52.02580333,50.298514,0,2020,0.375,Wisconsin,1,0.4,52.46,89.33560294948325,119627.08
