month_10,month_11,month_9,republican,Year,Rep_House_Prop,State,Result,rep_loyalty,popular_vote_percentage,density,RDI,GDP
36.24088048,37.01310486,35.41483383,0,2000,0.0,Oklahoma,0,1.0,48.38,49.41654864598086,50673.66,85730.17
53.58016584,55.78707900000001,53.23118743,1,2000,1.0,Oklahoma,1,1.0,47.87,49.41654864598086,50673.66,85730.17
60.852010899999996,62.30780350000001,60.4165409,1,2004,0.8333333333333334,Oklahoma,1,1.0,50.73,50.43035348983592,53293.19,90910.62
32.33720377,32.773757,32.49473573,0,2004,0.16666666666666666,Oklahoma,0,1.0,48.27,50.43035348983592,53293.19,90910.62
32.72996184,35.62121225,30.38518383,0,2008,0.2,Oklahoma,0,1.0,52.93,52.48667439165701,55756.6,95275.95
62.27261974,60.51685300000001,61.50929373,1,2008,0.8,Oklahoma,1,1.0,45.66,52.48667439165701,55756.6,95275.95
29.16369174,30.84316933,28.68518003,0,2012,0.2,Oklahoma,0,1.0,51.06,54.605081326981676,58275.83,100238.58
61.68080961,61.02952,60.91248057,1,2012,0.8,Oklahoma,1,1.0,47.2,54.605081326981676,58275.83,100238.58
52.16165548,56.9093075,51.09295967,1,2016,1.0,Oklahoma,1,1.0,46.09,56.12864970029898,60868.87,106194.06999999999
30.99772516,30.74639,28.78329500000001,0,2016,0.0,Oklahoma,0,1.0,48.18000000000001,56.12864970029898,60868.87,106194.06999999999
58.28815548,59.16533667,58.34985967,1,2020,1.0,Oklahoma,1,1.0,46.525,56.5758265024391,63905.51,114550.92
35.75704677,36.22041667,34.86377967,0,2020,0.0,Oklahoma,0,1.0,52.46,56.5758265024391,63905.51,114550.92
