month_10,month_11,month_9,republican,Year,Rep_House_Prop,State,Result,rep_loyalty,popular_vote_percentage,density,RDI,GDP
47.95361994,47.137871000000004,48.3837135,0,2000,0,Vermont,1,0.3,48.38,63.40280811232449,10170.26,17234.84
34.71004477,37.93357929,32.9946635,1,2000,0,Vermont,0,0.3,47.87,63.40280811232449,10170.26,17234.84
39.28104284,39.429539,40.13052974,1,2004,0,Vermont,0,0.1,50.73,64.47425897035882,10697.81,18242.920000000002
50.87349226,51.631069000000004,49.35150047,0,2004,0,Vermont,1,0.1,48.27,64.47425897035882,10697.81,18242.920000000002
60.94457377,61.14753975,61.85136393,0,2008,0,Vermont,1,0.0,52.93,64.91430057202288,11174.55,19224.859999999997
31.46220619,32.65389425,32.027933000000004,1,2008,0,Vermont,0,0.0,45.66,64.91430057202288,11174.55,19224.859999999997
60.87746745,61.06521933,60.85504603,0,2012,1,Vermont,1,0.0,51.06,65.12095683827353,11701.39,20183.68
30.31454926,31.057653000000002,28.96998673,1,2012,0,Vermont,0,0.0,47.2,65.12095683827353,11701.39,20183.68
22.92628645,25.41287,23.942656,1,2016,0,Vermont,0,0.0,46.09,64.9603744149766,12290.56,21359.8
46.36380065,53.35216875,43.41379633,0,2016,1,Vermont,1,0.0,48.18000000000001,64.9603744149766,12290.56,21359.8
29.979997100000002,27.95767333,32.42292778,1,2020,0,Vermont,0,0.0,46.525,65.32095683827353,12918.81,22438.65
62.50636677,66.39817,55.66207222,0,2020,1,Vermont,1,0.0,52.46,65.32095683827353,12918.81,22438.65
