month_10,month_11,month_9,republican,Year,Rep_House_Prop,State,Result,rep_loyalty,popular_vote_percentage,density,RDI,GDP
24.95039239,26.65657614,25.25825836,0,2000,0,Alaska,0,1.0,48.38,0.9566408957611304,12743.89,25585.629999999997
48.31994413,51.25068814,47.18732664,1,2000,1,Alaska,1,1.0,47.87,0.9566408957611304,12743.89,25585.629999999997
57.55748368,57.7638625,58.63386847,1,2004,1,Alaska,1,1.0,50.73,1.0043584567924744,13509.52,26805.519999999997
31.41035513,32.0161485,30.82278683,0,2004,0,Alaska,0,1.0,48.27,1.0043584567924744,13509.52,26805.519999999997
39.19596429,40.774888,38.17871863,0,2008,0,Alaska,0,1.0,52.93,1.0472712038694445,14249.48,28231.07
54.33094748,55.548865,54.68006133,1,2008,1,Alaska,1,1.0,45.66,1.0472712038694445,14249.48,28231.07
39.65046968,43.98096125,41.69484933,1,2016,1,Alaska,1,1.0,46.09,1.1302037551890924,15464.78,32304.29
33.46096484,38.75998375,31.006732,0,2016,0,Alaska,0,1.0,48.18000000000001,1.1302037551890924,15464.78,32304.29
49.76199935,51.22973333,50.471197,1,2020,1,Alaska,1,1.0,46.525,1.1181810564801766,15951.29,35733.13
44.37135,43.52503,44.98821867,0,2020,0,Alaska,0,1.0,52.46,1.1181810564801766,15951.29,35733.13
