month_10,month_11,month_9,republican,Year,Rep_House_Prop,State,Result,rep_loyalty,popular_vote_percentage,density,RDI,GDP
41.59604842,41.68558571,42.70949857,0,2000,1.0,West Virginia,0,0.1,48.38,74.57475960546408,26023.1,41461.46
43.28112342,46.38985571,42.50010373,1,2000,0.0,West Virginia,1,0.1,47.87,74.57475960546408,26023.1,41461.46
48.12760835,50.965807,47.6051977,1,2004,0.3333333333333333,West Virginia,1,0.4,50.73,74.96339399942222,27651.56,42731.0
45.38139203,44.582744500000004,45.09551233,0,2004,0.6666666666666667,West Virginia,0,0.4,48.27,74.96339399942222,27651.56,42731.0
43.56504239,41.26571225,39.01437353,0,2008,0.6666666666666667,West Virginia,0,0.7,52.93,75.94857826750857,29101.1,44063.4
47.79410648,53.26028925,49.15249797,1,2008,0.3333333333333333,West Virginia,1,0.7,45.66,75.94857826750857,29101.1,44063.4
38.57455906,38.74286767,38.58446837,0,2012,0.6666666666666667,West Virginia,0,0.9,51.06,76.60901324749288,30489.54,45383.38
55.265892099999995,55.99645567,53.86595787,1,2012,0.3333333333333333,West Virginia,1,0.9,47.2,76.60901324749288,30489.54,45383.38
56.61701903,57.27482,55.87874100000001,1,2016,0.6666666666666666,West Virginia,1,1.0,46.09,75.56856918822996,31744.23,47221.45
30.06603161,28.8333775,28.09961233,0,2016,0.33333333333333337,West Virginia,0,1.0,48.18000000000001,75.56856918822996,31744.23,47221.45
60.55090645,61.9643,62.76502933,1,2020,1.0,West Virginia,1,1.0,46.525,73.37996780983038,32965.91,49994.09
35.16394548,33.72926,33.333363,0,2020,0.0,West Virginia,0,1.0,52.46,73.37996780983038,32965.91,49994.09
